title,author,rating,ratings,score,cuntry ,published,image sm,image,link,AuthorLink,genre
"Good Omens: The Nice and Accurate Prophecies of Agnes Nutter, Witch",Terry Pratchett, 4.25,643.56,23.563,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1615552073i/12067._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1615552073i/12067._SY175_.jpg,https://goodreads.com/book/show/12067.Good_Omens,https://www.goodreads.com/author/show/1654.Terry_Pratchett,SciFic_Fantasy
A Scanner Darkly,Philip K. Dick, 4.02,98.22,23.446,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388737865i/14817._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388737865i/14817._SY175_.jpg,https://goodreads.com/book/show/14817.A_Scanner_Darkly,https://www.goodreads.com/author/show/4764.Philip_K_Dick,SciFic_Fantasy
Anathem,Neal Stephenson, 4.16,68.46,23.401,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488349209i/2845024._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1488349209i/2845024._SX150_.jpg,https://goodreads.com/book/show/2845024-anathem,https://www.goodreads.com/author/show/545.Neal_Stephenson,SciFic_Fantasy
Flatland: A Romance of Many Dimensions,Edwin A. Abbott, 3.81,64.17,22.992,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435435775i/433567._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1435435775i/433567._SY175_.jpg,https://goodreads.com/book/show/433567.Flatland,https://www.goodreads.com/author/show/3093075.Edwin_A_Abbott,SciFic_Fantasy
The Player of Games ,Iain M. Banks, 4.27,65.83,22.751,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386922873i/18630._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386922873i/18630._SY175_.jpg,https://goodreads.com/book/show/18630.The_Player_of_Games,https://www.goodreads.com/author/show/5807106.Iain_M_Banks,SciFic_Fantasy
To Say Nothing of the Dog ,Connie Willis, 4.11,37.56,22.411,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1469410460i/77773._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1469410460i/77773._SY175_.jpg,https://goodreads.com/book/show/77773.To_Say_Nothing_of_the_Dog,https://www.goodreads.com/author/show/14032.Connie_Willis,SciFic_Fantasy
Gateway ,Frederik Pohl, 4.06,42.50,22.19,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441698400i/218427._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1441698400i/218427._SY175_.jpg,https://goodreads.com/book/show/218427.Gateway,https://www.goodreads.com/author/show/22996.Frederik_Pohl,SciFic_Fantasy
Altered Carbon ,Richard K. Morgan, 4.04,97.97,21.736,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531415180i/40792913._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1531415180i/40792913._SY175_.jpg,https://goodreads.com/book/show/40792913-altered-carbon,https://www.goodreads.com/author/show/16496.Richard_K_Morgan,SciFic_Fantasy
The Way of Kings ,Brandon Sanderson, 4.64,388.33,20.633,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388184640i/7235533._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388184640i/7235533._SY175_.jpg,https://goodreads.com/book/show/7235533-the-way-of-kings,https://www.goodreads.com/author/show/38550.Brandon_Sanderson,SciFic_Fantasy
The Shadow of the Torturer ,Gene Wolfe, 3.81,24.59,20.521,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329650008i/60211._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1329650008i/60211._SX150_.jpg,https://goodreads.com/book/show/60211.The_Shadow_of_the_Torturer,https://www.goodreads.com/author/show/23069.Gene_Wolfe,SciFic_Fantasy
Space Trilogy: Out of the Silent Planet / Perelandra / That Hideous Strength,C.S. Lewis, 4.15,10.14,20.27,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924691i/30628._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1386924691i/30628._SY175_.jpg,https://goodreads.com/book/show/30628.Space_Trilogy,https://www.goodreads.com/author/show/1069006.C_S_Lewis,SciFic_Fantasy
Barrayar ,Lois McMaster Bujold, 4.30,27.11,20.214,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397151220i/61905._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1397151220i/61905._SY175_.jpg,https://goodreads.com/book/show/61905.Barrayar,https://www.goodreads.com/author/show/16094.Lois_McMaster_Bujold,SciFic_Fantasy
Kindred,Octavia E. Butler, 4.29,149.04,19.891,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1339423248i/60931._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1339423248i/60931._SY175_.jpg,https://goodreads.com/book/show/60931.Kindred,https://www.goodreads.com/author/show/29535.Octavia_E_Butler,SciFic_Fantasy
A Storm of Swords ,George R.R. Martin, 4.54,719.75,18.459,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571318786i/62291._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1571318786i/62291._SY175_.jpg,https://goodreads.com/book/show/62291.A_Storm_of_Swords,https://www.goodreads.com/author/show/346732.George_R_R_Martin,SciFic_Fantasy
Harry Potter and the Prisoner of Azkaban ,J.K. Rowling, 4.58,"3,516,786",17.994,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1630547330i/5._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1630547330i/5._SY175_.jpg,https://goodreads.com/book/show/5.Harry_Potter_and_the_Prisoner_of_Azkaban,https://www.goodreads.com/author/show/1077326.J_K_Rowling,SciFic_Fantasy
Sphere,Michael Crichton, 3.81,176.55,17.916,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1174924200i/455373._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1174924200i/455373._SY175_.jpg,https://goodreads.com/book/show/455373.Sphere,https://www.goodreads.com/author/show/5194.Michael_Crichton,SciFic_Fantasy
To Your Scattered Bodies Go ,Philip José Farmer, 3.94,30.63,17.103,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327657439i/189147._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327657439i/189147._SY175_.jpg,https://goodreads.com/book/show/189147.To_Your_Scattered_Bodies_Go,https://www.goodreads.com/author/show/10089.Philip_Jos_Farmer,SciFic_Fantasy
Lord of Light,Roger Zelazny, 4.07,30.79,16.739,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330127327i/13821._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1330127327i/13821._SY175_.jpg,https://goodreads.com/book/show/13821.Lord_of_Light,https://www.goodreads.com/author/show/3619.Roger_Zelazny,SciFic_Fantasy
The Princess Bride,William Goldman, 4.26,847.53,16.302,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327903636i/21787._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327903636i/21787._SY175_.jpg,https://goodreads.com/book/show/21787.The_Princess_Bride,https://www.goodreads.com/author/show/12521.William_Goldman,SciFic_Fantasy
Harry Potter and the Deathly Hallows ,J.K. Rowling, 4.62,"3,287,410",16.292,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474171184i/136251._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474171184i/136251._SY175_.jpg,https://goodreads.com/book/show/136251.Harry_Potter_and_the_Deathly_Hallows,https://www.goodreads.com/author/show/1077326.J_K_Rowling,SciFic_Fantasy
The Golden Compass ,Philip Pullman, 4.01,"1,420,001",16.259,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1505766203i/119322._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1505766203i/119322._SX150_.jpg,https://goodreads.com/book/show/119322.The_Golden_Compass,https://www.goodreads.com/author/show/3618.Philip_Pullman,SciFic_Fantasy
Blindness,José Saramago, 4.16,246.32,15.882,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528481068i/40495148._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1528481068i/40495148._SY175_.jpg,https://goodreads.com/book/show/40495148-blindness,https://www.goodreads.com/author/show/1285555.Jos_Saramago,SciFic_Fantasy
Neverwhere ,Neil Gaiman, 4.17,481.03,15.836,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348747943i/14497._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348747943i/14497._SX150_.jpg,https://goodreads.com/book/show/14497.Neverwhere,https://www.goodreads.com/author/show/1221698.Neil_Gaiman,SciFic_Fantasy
Harry Potter and the Order of the Phoenix ,J.K. Rowling, 4.50,"2,974,100",15.807,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546910265i/2._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1546910265i/2._SX150_.jpg,https://goodreads.com/book/show/2.Harry_Potter_and_the_Order_of_the_Phoenix,https://www.goodreads.com/author/show/1077326.J_K_Rowling,SciFic_Fantasy
Startide Rising ,David Brin, 4.04,30.94,15.596,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476445711i/234501._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1476445711i/234501._SY175_.jpg,https://goodreads.com/book/show/234501.Startide_Rising,https://www.goodreads.com/author/show/14078.David_Brin,SciFic_Fantasy
Harry Potter and the Half-Blood Prince ,J.K. Rowling, 4.57,"2,879,447",15.395,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587697303i/1._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1587697303i/1._SX150_.jpg,https://goodreads.com/book/show/1.Harry_Potter_and_the_Half_Blood_Prince,https://www.goodreads.com/author/show/1077326.J_K_Rowling,SciFic_Fantasy
The Chronicles of Narnia ,C.S. Lewis, 4.26,592.15,15.362,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449868701i/11127._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1449868701i/11127._SY175_.jpg,https://goodreads.com/book/show/11127.The_Chronicles_of_Narnia,https://www.goodreads.com/author/show/1069006.C_S_Lewis,SciFic_Fantasy
Lucifer's Hammer,Larry Niven, 3.99,42.23,15.235,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388268115i/218467._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1388268115i/218467._SY175_.jpg,https://goodreads.com/book/show/218467.Lucifer_s_Hammer,https://www.goodreads.com/author/show/12534.Larry_Niven,SciFic_Fantasy
Mockingjay ,Suzanne Collins, 4.06,"2,766,954",15.012,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586722918i/7260188._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1586722918i/7260188._SY175_.jpg,https://goodreads.com/book/show/7260188-mockingjay,https://www.goodreads.com/author/show/153394.Suzanne_Collins,SciFic_Fantasy
The Final Empire ,Brandon Sanderson, 4.46,521.75,14.491,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1617768316i/68428._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1617768316i/68428._SY175_.jpg,https://goodreads.com/book/show/68428.The_Final_Empire,https://www.goodreads.com/author/show/38550.Brandon_Sanderson,SciFic_Fantasy
Lilith's Brood ,Octavia E. Butler, 4.37,17.63,14.368,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439247785i/60926._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1439247785i/60926._SY175_.jpg,https://goodreads.com/book/show/60926.Lilith_s_Brood,https://www.goodreads.com/author/show/29535.Octavia_E_Butler,SciFic_Fantasy
Harry Potter and the Goblet of Fire ,J.K. Rowling, 4.57,"3,111,084",14.248,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554006152i/6._SX50_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554006152i/6._SX150_.jpg,https://goodreads.com/book/show/6.Harry_Potter_and_the_Goblet_of_Fire,https://www.goodreads.com/author/show/1077326.J_K_Rowling,SciFic_Fantasy
Harry Potter and the Chamber of Secrets ,J.K. Rowling, 4.43,"3,342,908",14.201,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474169725i/15881._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1474169725i/15881._SY175_.jpg,https://goodreads.com/book/show/15881.Harry_Potter_and_the_Chamber_of_Secrets,https://www.goodreads.com/author/show/1077326.J_K_Rowling,SciFic_Fantasy
"Alas, Babylon",Pat Frank, 4.08,42.76,13.984,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440605255i/38169._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1440605255i/38169._SY175_.jpg,https://goodreads.com/book/show/38169.Alas_Babylon,https://www.goodreads.com/author/show/21475.Pat_Frank,SciFic_Fantasy
The Eye of the World ,Robert Jordan, 4.18,475.36,13.573,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337818095i/228665._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1337818095i/228665._SY175_.jpg,https://goodreads.com/book/show/228665.The_Eye_of_the_World,https://www.goodreads.com/author/show/6252.Robert_Jordan,SciFic_Fantasy
Watchmen,Alan Moore, 4.37,524.16,13.534,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442239711i/472331._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1442239711i/472331._SY175_.jpg,https://goodreads.com/book/show/472331.Watchmen,https://www.goodreads.com/author/show/3961.Alan_Moore,SciFic_Fantasy
The Angel Experiment ,James Patterson, 4.07,217.65,13.381,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1339277875i/13152._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1339277875i/13152._SY175_.jpg,https://goodreads.com/book/show/13152.The_Angel_Experiment,https://www.goodreads.com/author/show/3780.James_Patterson,SciFic_Fantasy
Dirk Gently's Holistic Detective Agency ,Douglas Adams, 3.97,133.53,13.367,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554401296i/365._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1554401296i/365._SY175_.jpg,https://goodreads.com/book/show/365.Dirk_Gently_s_Holistic_Detective_Agency,https://www.goodreads.com/author/show/4.Douglas_Adams,SciFic_Fantasy
Perdido Street Station ,China Miéville, 3.96,65.33,12.823,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393537963i/68494._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1393537963i/68494._SY175_.jpg,https://goodreads.com/book/show/68494.Perdido_Street_Station,https://www.goodreads.com/author/show/33918.China_Mi_ville,SciFic_Fantasy
Heir to the Empire ,Timothy Zahn, 4.15,80.33,12.312,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529605994i/40604754._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1529605994i/40604754._SY175_.jpg,https://goodreads.com/book/show/40604754-heir-to-the-empire,https://www.goodreads.com/author/show/12479.Timothy_Zahn,SciFic_Fantasy
The Wise Man's Fear ,Patrick Rothfuss, 4.55,493.73,12.299,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1452624392i/1215032._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1452624392i/1215032._SY175_.jpg,https://goodreads.com/book/show/1215032.The_Wise_Man_s_Fear,https://www.goodreads.com/author/show/108424.Patrick_Rothfuss,SciFic_Fantasy
A Wizard of Earthsea ,Ursula K. Le Guin, 4.00,279.32,12.189,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353424536i/13642._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1353424536i/13642._SY175_.jpg,https://goodreads.com/book/show/13642.A_Wizard_of_Earthsea,https://www.goodreads.com/author/show/874602.Ursula_K_Le_Guin,SciFic_Fantasy
A Clash of Kings  ,George R.R. Martin, 4.41,857.61,12.109,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567840212i/10572._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1567840212i/10572._SY175_.jpg,https://goodreads.com/book/show/10572.A_Clash_of_Kings,https://www.goodreads.com/author/show/346732.George_R_R_Martin,SciFic_Fantasy
Grass ,Sheri S. Tepper, 4.03,11.83,12.039,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348772895i/104342._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1348772895i/104342._SY175_.jpg,https://goodreads.com/book/show/104342.Grass,https://www.goodreads.com/author/show/20560.Sheri_S_Tepper,SciFic_Fantasy
Consider Phlebas ,Iain M. Banks, 3.86,83.02,11.749,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327951890i/8935689._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1327951890i/8935689._SY175_.jpg,https://goodreads.com/book/show/8935689-consider-phlebas,https://www.goodreads.com/author/show/5807106.Iain_M_Banks,SciFic_Fantasy
"Flow My Tears, the Policeman Said",Philip K. Dick, 3.92,37.77,11.568,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398026028i/22584._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1398026028i/22584._SY175_.jpg,https://goodreads.com/book/show/22584.Flow_My_Tears_the_Policeman_Said,https://www.goodreads.com/author/show/4764.Philip_K_Dick,SciFic_Fantasy
Galápagos,Kurt Vonnegut Jr., 3.87,75.34,11.537,,,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585146350i/9593._SY75_.jpg,https://i.gr-assets.com/images/S/compressed.photo.goodreads.com/books/1585146350i/9593._SY175_.jpg,https://goodreads.com/book/show/9593.Gal_pagos,https://www.goodreads.com/author/show/2778055.Kurt_Vonnegut_Jr_,SciFic_Fantasy
